Band Material,Band Name,Band Notes,Bezel,COSC Certified,Case Back,Case Dimensions,Case Material,Case Shape,Case Thickness,Clasp,Clasp Features,Clasp Notes,Color/Finish,Complications,Condition,Crystal,Dial Color,Edition,Lug Width,Movement,Screw-in Crown,Water Resistance,url
Alligator/Crocodile Leather,,,Fixed,,Transparent,36mm ,18kt White Gold,Round,9.1mm,Tang Buckle,,,Grey,"Retrograde, Day/Date",New/Unworn,Scratch Resistant Sapphire,Slate Grey,,,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Biretrograde-36mm/oceabi36ww042.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,36mm ,18kt Rose Gold,Round,9.1mm,Tang Buckle,,,Brown,"Retrograde, Day/Date",New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Biretrograde-36mm/oceabi36rr022.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,36mm ,18kt Rose Gold,Round,9.1mm,Tang Buckle,,,Brown,"Retrograde, Day/Date",New/Unworn,Scratch Resistant Sapphire,Brown,,,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Biretrograde-36mm/oceabi36rr023.html
18kt Rose Gold,,,Fixed,,Transparent,37mm ,18kt Rose Gold,Round,10.8mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Pink,,,Automatic,Yes,150m/500ft,https://www.prestigetime.com/Vacheron-Constantin-Overseas-Automatic-37mm-2305v-100r-b077.html
18kt Yellow Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt Yellow Gold,Oval,10.05mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Ladies/8918ba%7E58%7Ej39.d00d.html
18kt Rose Gold,,,,,Transparent,24.95mm X 33mm ,18kt Rose Gold,Oval,8.60mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Mini/8928br%7E51%7Ej20.dd00.html
18kt White Gold,,,,,Transparent,40mm ,18kt White Gold,Round,11.76mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,Automatic,,30m/100ft,https://www.prestigetime.com/item/Cartier/Cle-De-Cartier-Automatic-40mm/WJCL0008.html
Satin,,,,,Transparent,41mm ,18kt White Gold,Round,13.77mm,Tang Buckle,,,White,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/99ft,https://www.prestigetime.com/item/Jaquet-Droz/Petite-Heure-Minute-Heure-Celeste/j005024533.html
Satin,,,,,Transparent,41mm ,18kt White Gold,Round,13.77mm,Tang Buckle,,,White,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/99ft,https://www.prestigetime.com/item/Jaquet-Droz/Petite-Heure-Minute-Heure-Celeste/j005024538.html
18kt White Gold,,,Fixed,,,31mm X 39mm ,18kt White Gold,Tonneau,8.6mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Manual Wind,No,30m/100ft,https://www.prestigetime.com/item/Cartier/Tortue/wa501013.html
18kt White Gold,,,Fixed,,Solid,33mm ,18kt White Gold,Round,9.96mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Cartier/Ballon-Bleu-33mm/we902048.html
18kt Yellow Gold,Rolex Oyster,,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Meteorite,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Diamond-Bezel-118348-Meteorite-Diamond-Oyster.html
18kt Yellow Gold,Rolex Oyster,,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Bull's Eye Stone - Brown,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Diamond-Bezel-118348-Bulls-Eye-Diamond-Oyster.html
Alligator/Crocodile Leather,,,Fixed,,Solid,26.7mm X 34.6mm ,18kt Rose Gold,Rectangle,7.33mm,Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,Quartz,No,30m/100ft,https://www.prestigetime.com/Chanel-Boy-Friend-h4890.html
Alligator/Crocodile Leather,,,Fixed,,Solid,36mm ,18kt White Gold,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft.,https://www.prestigetime.com/item/Chopard/Happy-Sport-Round-Quartz-36mm/277480-1001.html
18kt White Gold,Rolex President,,Fixed,,Solid,31mm ,18kt White Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Diamonds,,,Automatic,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Datejust-31mm-White-Gold-178279-Pave-Diamond-Blue-Roman-President.html
18kt White Gold,,,,,Solid,25mm X 35mm ,18kt White Gold,Tonneau,9.75mm,Deployant Clasp,,,,Moonphase,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/99ft,https://www.prestigetime.com/item/Breguet/Heritage-Phase-de-Lune-Ladies/8861bb%7E11%7Ebb0.d000.html
18kt Rose Gold,,,Fixed,,Transparent,40mm ,18kt Rose Gold,Round,10.5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Chopard/Imperiale-Automatic-40mm/384241-5004.html
18kt Rose Gold,,,Fixed,,Solid,36mm ,18kt Rose Gold,Round,8.9mm,Tang Buckle,,,Brushed & Polished,Moonphase,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Moon-Phase-36mm/oceqmp36rr010.html
18kt Rose Gold,,,Fixed,,Solid,36mm ,18kt Rose Gold,Round,8.9mm,Tang Buckle,,,Brushed & Polished,Moonphase,New/Unworn,Scratch Resistant Sapphire,Black Mother of Pearl,,,Quartz,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Moon-Phase-36mm/oceqmp36rr006.html
18kt Rose Gold,,,Fixed,,Transparent,44mm X 34.07mm ,18kt Rose Gold,Oval,10.05mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Manual Wind,No,30m/100ft,https://www.prestigetime.com/item/Cartier/Baignoire-Large/wb520003.html
18kt Yellow Gold,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Meteorite,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Diamond-Bezel-118348-Meteorite-Diamond-President.html
18kt Yellow Gold,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Bull's Eye Stone - Brown,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Diamond-Bezel-118348-Bulls-Eye-Diamond-President.html
18kt Rose Gold,,,Fixed,,Transparent,40mm ,18kt Rose Gold,Round,10.5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Brown,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Chopard/Imperiale-Automatic-40mm/384241-5008.html
18kt Rose Gold,,,,,Solid,26mm ,18kt Rose Gold,Rectangle,8.25mm,,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Bulgari/Serpenti-Jewelery-Scaglie-26mm-/spp26wgd1gd1.1t.html
18kt Rose Gold,,,,,Solid,26mm ,18kt Rose Gold,Rectangle,8.25mm,,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Bulgari/Serpenti-Jewelery-Scaglie-26mm-/spp26wgd1gd1w.1t.html
18kt White Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt White Gold,Oval,10.05mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Ladies/8918bb%7E58%7Ej39.d00d.html
Alligator/Crocodile Leather,,,Fixed,,Solid,26.7mm X 34.6mm ,18kt White Gold,Rectangle,7.33mm,Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,Quartz,No,30m/100ft,https://www.prestigetime.com/Chanel-Boy-Friend-h4891.html
Alligator/Crocodile Leather,,,,,Transparent,36.1mm ,18kt Rose Gold,Round,10mm,Tang Buckle,,,White,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Manual Wind,No,30m/100ft,https://www.prestigetime.com/item/A-Lange-Sohne/Little-Lange-1-Soiree-36-1mm/813.047.html
18kt Yellow Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt Yellow Gold,Oval,10.05mm,Deployant Buckle,,,Polished,"Moonphase, Power Reserve Indicator",New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Power-Reserve/8908ba%7E52%7Ej20.d000.html
18kt Yellow Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt Yellow Gold,Oval,10.05mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Ladies/8918ba%7E58%7Ej20.d000.html
18kt Yellow Gold,,,,,Transparent,24.95mm X 33mm ,18kt Yellow Gold,Oval,8.60mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Mini/8928ba%7E51%7Ej20.dd00.html
Platinum,Rolex President,3 Semi-Circular Links Across,Fixed,Yes,Solid,28mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Silver,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Lady-Datejust-28mm-Platinum-279136RBR-Silver-17-Diamond-President.html
Stingray,,,,,Transparent,45mm X 40mm ,18kt Rose Gold,Oval,,Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Black,Limited Edition,,Automatic,No,20m/65ft.,https://www.prestigetime.com/item/Audemars-Piguet/Millenary-Automatic-MORITA/15331or.oo.d001ga.01_Morita.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,34mm X 35.4mm ,18kt White Gold,Square,9.5mm,Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Ulysse-Nardin/Caprice/130-91fc%7EFULL.html
18kt White Gold,,,,,Transparent,36.5mm ,18kt White Gold,Round,9.15mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,30m/99ft,https://www.prestigetime.com/item/Vacheron-Constantin/Patrimony-Automatic-36-5mm/85515%7Eca1g-9841.html
18kt Rose Gold,,,Fixed,,Solid,31mm ,18kt Rose Gold,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,,30m/100ft,https://www.prestigetime.com/item/Bulgari/BVLGARI-BVLGARI-Catene-Quartz-31mm/bbcp31wggd1.2t%7E12.html
18kt Rose Gold,,,Fixed,,Solid,31mm ,18kt Rose Gold,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,,30m/100ft,https://www.prestigetime.com/item/Bulgari/BVLGARI-BVLGARI-Catene-Quartz-31mm/bbcp31wgdgmop.2t%7E1.html
18kt White Gold,,,Fixed,,Transparent,44mm X 34.07mm ,18kt White Gold,Oval,10.05mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Manual Wind,No,30m/100ft,https://www.prestigetime.com/item/Cartier/Baignoire-Large/wb520010.html
Alligator/Crocodile Leather,,,,,Transparent,36.1mm ,18kt Rose Gold,Round,10mm,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Manual Wind,No,30m/100ft,https://www.prestigetime.com/item/A-Lange-Sohne/Little-Lange-1-Soiree-36-1mm/813.043.html
18kt White Gold,,,Fixed,,Transparent,34mm X 35.4mm ,18kt White Gold,Square,9.5mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,50 meters,https://www.prestigetime.com/item/Ulysse-Nardin/Caprice/130-91fc-8c%7E301.html
18kt White Gold,,,Fixed,,Transparent,34mm X 35.4mm ,18kt White Gold,Square,9.5mm,Deployant Buckle,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,50 meters,https://www.prestigetime.com/item/Ulysse-Nardin/Caprice/130-91fc-8c%7E601.html
Rubber,,,Fixed,,Transparent,41mm ,18kt Rose Gold,Round,14mm,Push Button Folding Clasp,,,White,Chronograph,New/Unworn,Scratch Resistant Sapphire,White,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Hublot/Big-Bang-Chronograph-41mm/341.pe.9010.rw.1704.html
Rubber,,,Fixed,,Transparent,41mm ,18kt Rose Gold,Round,14mm,Push Button Folding Clasp,,,Black,Chronograph,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Hublot/Big-Bang-Chronograph-41mm/341.px.9010.rx.1704.html
Alligator/Crocodile Leather,,,Fixed,,Solid,36mm ,18kt White Gold,Round,9mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Chopard/Imperiale-Automatic-36mm/384242-1001.html
Platinum,Rolex President,3 Semi-Circular Links Across,Fixed,Yes,Solid,28mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Ice Blue,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Lady-Datejust-28mm-Platinum-279136RBR-Ice-Blue-44-Diamond-President.html
18kt Rose Gold,,,Fixed,,Solid,36mm ,18kt Rose Gold,Round,8.9mm,Tang Buckle,,,Brushed & Polished,Moonphase,New/Unworn,Scratch Resistant Sapphire,Black Mother of Pearl,,,Quartz,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Moon-Phase-36mm/oceqmp36rr016.html
18kt Rose Gold,,,Fixed,,Solid,36mm ,18kt Rose Gold,Round,8.9mm,Tang Buckle,,,Brushed & Polished,Moonphase,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Moon-Phase-36mm/oceqmp36rr020.html
18kt Rose Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt Rose Gold,Oval,10.05mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Ladies/8918br%7E58%7Ej20.d000.html
18kt White Gold,,,,,Solid,26mm ,18kt White Gold,Rectangle,8.25mm,,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Bulgari/Serpenti-Jewelery-Scaglie-26mm-/spw26wgd1gd1.1t.html
Platinum,Rolex President,3 Semi-Circular Links Across,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,Day/Date,,Scratch Resistant Sapphire,Ice Blue,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Ice-Blue-Roman-President.html
Platinum,Rolex President,3 Semi-Circular Links Across,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,Day/Date,,Scratch Resistant Sapphire,Ice Blue,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Ice-Blue-Index-President.html
Platinum,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Silver,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Silver-Index-President.html
Platinum,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Blue,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Blue-Index-President.html
Platinum,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Black,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Black-Index-President.html
Platinum,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Burgundy,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Cherry-Index-President.html
Platinum,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,White,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-White-Roman-President.html
Platinum,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,Platinum,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Rhodium,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Platinum-Domed-Bezel-118206-Rhodium-Roman-President.html
18kt Yellow Gold,Rolex Oyster,,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Green,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Diamond-Bezel-118348-Green-Pave-Diamond-Arabic-Oyster.html
18kt Yellow Gold,Rolex Oyster,,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Diamonds,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Domed-Bezel-118238-Pave-Diamond-Black-Roman-Oyster.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,30mm ,18kt White Gold,Round,5.48mm,Tang Buckle,,,Black,Skeleton,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,Manual Wind,No,30m/100ft.,https://www.prestigetime.com/item/Vacheron-Constantin/Traditionnelle-Openworked-Manual-Wind-30mm/33158%7E000g-9394.html
18kt Yellow Gold,,,,,Transparent,24.95mm X 33mm ,18kt Yellow Gold,Oval,8.60mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Mini/8928ba%7E8d%7Ej20.dd00.html
18kt Rose Gold,,,,,Transparent,34.6mm ,18kt Rose Gold,Round,12.30mm,Deployant Buckle,,,,Chronograph,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Breguet/Marine-Chronograph-Ladies/8827br%7E52%7Erm0.html
18kt Rose Gold,,,Fixed,,Transparent,40mm ,18kt Rose Gold,Round,9mm,Hidden Folding Clasp,,,Polished,Chronograph,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Chopard/Imperiale-Automatic-Chronograph-40mm/384211-5004.html
18kt Yellow Gold,Rolex Oyster,,Fixed,,Solid,31mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Diamonds,,,Automatic,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Datejust-31mm-Yellow-Gold-178288-Pave-Diamond-Black-Roman-Oyster.html
Fabric,,,,,,38mm ,18kt White Gold,Round,7.7mm,Tang Buckle,,,Black,,New/Unworn,,Diamonds,,,,,,https://www.prestigetime.com/Piaget-Limelight-Gala-38mm-g0a38166.html
18kt Yellow Gold,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Green,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Diamond-Bezel-118348-Green-Pave-Diamond-Arabic-President.html
18kt Yellow Gold,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Diamonds,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Domed-Bezel-118208-Pave-Diamond-Black-Roman-President.html
18kt Rose Gold,,,,,Solid,26mm ,18kt Rose Gold,Rectangle,8.25mm,,,,Diamonds,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Bulgari/Serpenti-Jewelery-Scaglie-26mm-/spp26bgd1gd1o.1t.html
18kt White Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt White Gold,Oval,10.05mm,Deployant Buckle,,,Polished,"Moonphase, Power Reserve Indicator",New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Power-Reserve/8908bb%7E52%7Ej20.d000.html
18kt White Gold,,,,,Transparent,28.45mm X 36.5mm ,18kt White Gold,Oval,10.05mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Ladies/8918bb%7E58%7Ej20.d000.html
18kt White Gold,,,,,Transparent,24.95mm X 33mm ,18kt White Gold,Oval,8.60mm,Deployant Buckle,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Reine-de-Naples-Automatic-Mini/8928bb%7E51%7Ej20.dd00.html
18kt Yellow Gold,Rolex President,3 Semi-Circular Links,Fixed,Yes,Solid,36mm ,18kt Yellow Gold,Round,,Rolex Concealed Folding Crownclasp,,,Brushed & Polished,,,Scratch Resistant Sapphire,Diamonds,,,Automatic - Chronometer,Yes,100m/330ft,https://www.prestigetime.com/Rolex-Day-Date-36mm-Yellow-Gold-Fluted-Bezel-118238-Pave-Diamond-Black-Roman-President.html
Satin,,,,,Solid,36mm ,18kt White Gold,Round,7.2mm,Tang Buckle,,,Purple,,New/Unworn,Scratch Resistant Sapphire,,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36ww008.html
Satin,,,,,Solid,36mm ,18kt White Gold,Round,7.2mm,Tang Buckle,,,Blue,,New/Unworn,Scratch Resistant Sapphire,Blue,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36ww010.html
Satin,,,,,Solid,36mm ,18kt White Gold,Round,7.2mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36ww011.html
Satin,,,,,Solid,36mm ,18kt White Gold,Round,7.2mm,Tang Buckle,,,Blue,,New/Unworn,Scratch Resistant Sapphire,Blue,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36ww006.html
Satin,,,,,Solid,36mm ,18kt White Gold,Round,7.2mm,Tang Buckle,,,Blue,,New/Unworn,Scratch Resistant Sapphire,Blue,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36ww005.html
Satin,,,,,Solid,36mm ,18kt Rose Gold,Round,7.2mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36rr004.html
Satin,,,,,Solid,36mm ,18kt Rose Gold,Round,7.2mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Black & Grey,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Harry-Winston/Premier-Feathers-Ladies-Quartz-36mm/prnqhm36rr005.html
18kt White Gold,,,Fixed,,Solid,36mm ,18kt White Gold,Round,8.9mm,Tang Buckle,,,Brushed & Polished,Moonphase,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Moon-Phase-36mm/oceqmp36ww015.html
18kt White Gold,,,Fixed,,Solid,36mm ,18kt White Gold,Round,8.9mm,Tang Buckle,,,Brushed & Polished,Moonphase,New/Unworn,Scratch Resistant Sapphire,Black Mother of Pearl,,,Quartz,Yes,100m/330ft,https://www.prestigetime.com/item/Harry-Winston/Ocean-Lady-Moon-Phase-36mm/oceqmp36ww006.html
